Price,Year,Mileage,Make,Model,Usage_level
19230,2016,25692,JEEP,CHEROKEEFWD,Medium
15389,2017,16358,JEEP,PATRIOTLATITUDE,Low
21981,2017,18068,JEEP,CHEROKEELIMITED,Low
13823,2016,35178,JEEP,PATRIOTSPORT,Medium
13981,2016,37667,JEEP,PATRIOTSPORT,Medium
13495,2016,31469,JEEP,PATRIOTSPORT,Medium
15594,2017,13540,JEEP,PATRIOTLATITUDE,Low
15493,2016,7450,JEEP,PATRIOT75TH,Low
16618,2017,18502,JEEP,PATRIOTLATITUDE,Low
15000,2017,22353,JEEP,PATRIOTLATITUDE,Low
15994,2016,11555,JEEP,PATRIOTSPORT,Low
18991,2014,22773,JEEP,CHEROKEELATITUDE,Low
20520,2015,34985,JEEP,CHEROKEELIMITED,Medium
21493,2016,4486,JEEP,CHEROKEE4WD,Low
17997,2015,48063,JEEP,CHEROKEELATITUDE,Medium
11573,2014,43561,JEEP,PATRIOTSPORT,Medium
13991,2016,40763,JEEP,PATRIOTSPORT,Medium
22568,2017,11045,JEEP,CHEROKEELATITUDE,Low
10990,2014,46217,JEEP,PATRIOTSPORT,Medium
21988,2017,17737,JEEP,CHEROKEESPORT,Low
21676,2017,19153,JEEP,CHEROKEELIMITED,Low
14745,2017,26225,JEEP,PATRIOTLATITUDE,Medium
18350,2014,36109,JEEP,CHEROKEELIMITED,Medium
18988,2015,37214,JEEP,CHEROKEELATITUDE,Medium
10500,2012,36092,JEEP,PATRIOTFWD,Medium
19400,2015,33400,JEEP,CHEROKEELATITUDE,Medium
18802,2015,35843,JEEP,CHEROKEELIMITED,Medium
12995,2016,41767,JEEP,PATRIOTSPORT,Medium
17891,2014,43262,JEEP,CHEROKEELATITUDE,Medium
15079,2016,37319,JEEP,PATRIOTLATITUDE,Medium
14141,2016,37656,JEEP,PATRIOTLATITUDE,Medium
3000,2007,149364,JEEP,COMPASS4WD,High
17999,2016,66844,JEEP,COMPASSHIGH,Medium
13991,2016,40509,JEEP,PATRIOTSPORT,Medium
16990,2017,22067,JEEP,RENEGADELATITUDE,Low
19897,2016,28674,JEEP,CHEROKEEFWD,Medium
15999,2015,66263,JEEP,COMPASSLIMITED,Medium
15850,2015,15208,JEEP,RENEGADELATITUDE,Low
17000,2017,13618,JEEP,PATRIOTLATITUDE,Low
16991,2014,48531,JEEP,CHEROKEELATITUDE,Medium
22961,2017,6143,JEEP,CHEROKEELATITUDE,Low
20994,2016,25902,JEEP,CHEROKEE4WD,Medium
13440,2016,36975,JEEP,PATRIOTSPORT,Medium
19988,2015,33047,JEEP,CHEROKEELATITUDE,Medium
14191,2016,40259,JEEP,PATRIOTLATITUDE,Medium
20697,2017,30418,JEEP,CHEROKEEHIGH,Medium
22567,2017,28721,JEEP,CHEROKEELIMITED,Medium
16986,2016,17391,JEEP,RENEGADELATITUDE,Low
19500,2014,29709,JEEP,CHEROKEELATITUDE,Medium
13700,2015,32837,JEEP,PATRIOTSPORT,Medium
17274,2017,24477,JEEP,PATRIOTLATITUDE,Low
13121,2013,47943,JEEP,PATRIOTSPORT,Medium
13480,2015,38147,JEEP,PATRIOTSPORT,Medium
8774,2012,89349,JEEP,PATRIOTFWD,High
16888,2014,62195,JEEP,CHEROKEELATITUDE,Medium
19436,2016,44376,JEEP,CHEROKEE4WD,Medium
18993,2017,40,JEEP,PATRIOT75TH,Low
7495,2012,81351,JEEP,PATRIOTFWD,High
19477,2014,21190,JEEP,CHEROKEELIMITED,Low
16777,2017,11102,JEEP,RENEGADELATITUDE,Low
20730,2016,22434,JEEP,CHEROKEE4WD,Low
9980,2012,49536,JEEP,PATRIOTFWD,Medium
21994,2015,12367,JEEP,CHEROKEELATITUDE,Low
17480,2014,45425,JEEP,CHEROKEELATITUDE,Medium
16889,2017,10975,JEEP,RENEGADELATITUDE,Low
9774,2013,66172,JEEP,PATRIOTSPORT,Medium
13997,2016,41181,JEEP,PATRIOTSPORT,Medium
15732,2016,24863,JEEP,PATRIOTSPORT,Low
23777,2017,77,JEEP,COMPASS2017.5,Low
15989,2016,17434,JEEP,PATRIOTHIGH,Low
12995,2015,55276,JEEP,PATRIOTLATITUDE,Medium
11825,2013,69223,JEEP,PATRIOTLATITUDE,Medium
8999,2013,76404,JEEP,PATRIOTSPORT,Medium
16989,2017,11755,JEEP,RENEGADELATITUDE,Low
16995,2016,20861,JEEP,RENEGADELATITUDE,Low
15530,2016,20496,JEEP,PATRIOTSPORT,Low
12991,2012,29324,JEEP,PATRIOTFWD,Medium
18230,2014,39372,JEEP,CHEROKEELATITUDE,Medium
17993,2017,10243,JEEP,RENEGADELATITUDE,Low
16995,2016,21415,JEEP,RENEGADELATITUDE,Low
14795,2014,84034,JEEP,COMPASSLATITUDE,High
5950,2007,130486,JEEP,COMPASS4WD,High
22776,2017,29450,JEEP,CHEROKEELIMITED,Medium
19998,2015,28982,JEEP,CHEROKEELIMITED,Medium
20944,2014,17527,JEEP,CHEROKEELIMITED,Low
14150,2014,37856,JEEP,PATRIOTLATITUDE,Medium
12995,2015,67310,JEEP,PATRIOTSPORT,Medium
20988,2016,39591,JEEP,CHEROKEEFWD,Medium
17300,2016,16770,JEEP,PATRIOTHIGH,Low
18248,2016,4993,JEEP,RENEGADELATITUDE,Low
14888,2015,51616,JEEP,PATRIOTSPORT,Medium
19798,2014,26966,JEEP,CHEROKEELATITUDE,Medium
7995,2012,97181,JEEP,PATRIOTFWD,High
9498,2011,72859,JEEP,PATRIOTFWD,Medium
19927,2017,35,JEEP,PATRIOTSPORT,Low
19995,2014,37971,JEEP,CHEROKEELIMITED,Medium
16847,2016,30945,JEEP,RENEGADELATITUDE,Medium
14995,2015,34942,JEEP,RENEGADESPORT,Medium
6991,2012,106582,JEEP,LIBERTYRWD,High
20988,2015,42178,JEEP,CHEROKEELIMITED,Medium
20999,2014,26883,JEEP,CHEROKEELATITUDE,Medium
20336,2014,31214,JEEP,CHEROKEELIMITED,Medium
16513,2015,12149,JEEP,PATRIOTLATITUDE,Low
15494,2015,30571,JEEP,RENEGADELATITUDE,Medium
16480,2016,17935,JEEP,PATRIOTSPORT,Low
16681,2015,16303,JEEP,RENEGADELATITUDE,Low
12480,2014,49492,JEEP,PATRIOTSPORT,Medium
14500,2016,41966,JEEP,PATRIOTLATITUDE,Medium
21995,2015,34114,JEEP,CHEROKEELIMITED,Medium
17590,2017,17524,JEEP,PATRIOTLATITUDE,Low
17485,2015,13832,JEEP,RENEGADELATITUDE,Low
16739,2017,28603,JEEP,PATRIOTHIGH,Medium
4493,2007,88848,JEEP,LIBERTY4WD,High
8990,2011,77078,JEEP,PATRIOTFWD,Medium
10095,2007,91292,JEEP,COMPASS4WD,High
14980,2016,38820,JEEP,PATRIOTLATITUDE,Medium
16847,2016,36689,JEEP,RENEGADELATITUDE,Medium
19730,2014,34297,JEEP,CHEROKEELIMITED,Medium
16997,2016,20180,JEEP,PATRIOTSPORT,Low
16197,2016,26783,JEEP,RENEGADE75TH,Medium
16993,2015,26555,JEEP,PATRIOTHIGH,Medium
15495,2016,39155,JEEP,PATRIOTLATITUDE,Medium
20897,2016,42521,JEEP,CHEROKEE4WD,Medium
14404,2014,49941,JEEP,PATRIOTLATITUDE,Medium
20075,2014,46084,JEEP,CHEROKEELIMITED,Medium
12995,2014,52588,JEEP,PATRIOTLATITUDE,Medium
19813,2014,38563,JEEP,CHEROKEELATITUDE,Medium
10886,2011,60862,JEEP,LIBERTYRWD,Medium
18999,2015,57491,JEEP,CHEROKEELATITUDE,Medium
16991,2016,33074,JEEP,RENEGADELATITUDE,Medium
14902,2012,22169,JEEP,LIBERTYRWD,Low
15988,2015,22546,JEEP,RENEGADELATITUDE,Low
16490,2016,33946,JEEP,RENEGADELIMITED,Medium
7926,2012,108342,JEEP,PATRIOTFWD,High
19777,2014,42840,JEEP,CHEROKEELIMITED,Medium
21980,2014,11908,JEEP,CHEROKEELIMITED,Low
14998,2014,39120,JEEP,PATRIOTLATITUDE,Medium
12995,2012,57185,JEEP,PATRIOTFWD,Medium
15989,2016,33933,JEEP,RENEGADELIMITED,Medium
24988,2017,16575,JEEP,CHEROKEELATITUDE,Low
14995,2016,50715,JEEP,PATRIOTSPORT,Medium
19199,2017,17197,JEEP,RENEGADELATITUDE,Low
15590,2016,44329,JEEP,PATRIOTLATITUDE,Medium
18771,2016,31173,JEEP,RENEGADELIMITED,Medium
23995,2014,4326,JEEP,CHEROKEELIMITED,Low
14995,2015,40379,JEEP,RENEGADELATITUDE,Medium
12400,2014,66822,JEEP,PATRIOTLATITUDE,Medium
12491,2015,74439,JEEP,PATRIOTSPORT,Medium
24200,2015,11191,JEEP,CHEROKEETRAILHAWK,Low
16996,2015,28415,JEEP,RENEGADELATITUDE,Medium
14500,2014,54173,JEEP,PATRIOTLIMITED,Medium
17944,2015,12934,JEEP,RENEGADELATITUDE,Low
14500,2014,66585,JEEP,PATRIOTLIMITED,Medium
23113,2015,18326,JEEP,CHEROKEELIMITED,Low
11700,2012,79510,JEEP,LIBERTYRWD,Medium
18030,2017,21908,JEEP,RENEGADELATITUDE,Low
21871,2015,44256,JEEP,CHEROKEETRAILHAWK,Medium
16000,2016,42383,JEEP,RENEGADELIMITED,Medium
21794,2014,36472,JEEP,CHEROKEELIMITED,Medium
17500,2015,20063,JEEP,PATRIOTHIGH,Low
13000,2012,56784,JEEP,LIBERTYRWD,Medium
18477,2015,20358,JEEP,PATRIOTLATITUDE,Low
6577,2012,138055,JEEP,PATRIOTFWD,High
18197,2016,18296,JEEP,RENEGADELATITUDE,Low
19950,2017,6106,JEEP,RENEGADELATITUDE,Low
21844,2015,59464,JEEP,CHEROKEETRAILHAWK,Medium
17480,2016,27148,JEEP,PATRIOTLATITUDE,Medium
10695,2014,95802,JEEP,PATRIOTSPORT,High
16891,2016,43698,JEEP,RENEGADELIMITED,Medium
20900,2014,41529,JEEP,CHEROKEETRAILHAWK,Medium
19218,2016,13775,JEEP,RENEGADELATITUDE,Low
6922,2007,91710,JEEP,PATRIOT2WD,High
23670,2016,41320,JEEP,CHEROKEE4WD,Medium
17480,2015,17535,JEEP,RENEGADELATITUDE,Low
5499,2010,126500,JEEP,PATRIOTFWD,High
16475,2014,106119,JEEP,CHEROKEETRAILHAWK,High
10491,2012,84581,JEEP,PATRIOT4WD,High
12395,2012,78479,JEEP,LIBERTY4WD,Medium
17555,2016,40350,JEEP,RENEGADELATITUDE,Medium
15888,2014,35115,BUICK,ENCOREFWD,Medium
17371,2014,22998,BUICK,ENCORELEATHER,Low
16297,2015,26631,BUICK,ENCOREFWD,Medium
18299,2015,14753,BUICK,ENCORELEATHER,Low
11991,2014,93837,BUICK,ENCOREFWD,High
17097,2015,17704,BUICK,ENCOREFWD,Low
20888,2016,13,BUICK,ENCOREFWD,Low
13955,2013,45149,BUICK,ENCOREENCORE,Medium
17297,2016,24072,BUICK,ENCOREFWD,Low
16998,2014,19980,BUICK,ENCOREFWD,Low
14742,2013,38778,BUICK,ENCORELEATHER,Medium
17251,2015,23597,BUICK,ENCOREFWD,Low
18397,2016,11810,BUICK,ENCOREFWD,Low
17497,2016,22773,BUICK,ENCOREFWD,Low
16500,2014,17784,BUICK,ENCOREAWD,Low
17097,2015,19769,BUICK,ENCOREFWD,Low
16297,2015,29700,BUICK,ENCOREFWD,Medium
12990,2013,52907,BUICK,ENCOREENCORE,Medium
17998,2016,15543,BUICK,ENCOREFWD,Low
15500,2015,40323,BUICK,ENCOREFWD,Medium
17994,2016,28799,BUICK,ENCOREAWD,Medium
17495,2015,29586,BUICK,ENCORECONVENIENCE,Medium
15000,2014,47903,BUICK,ENCOREFWD,Medium
18500,2016,13164,BUICK,ENCOREFWD,Low
21381,2017,10597,BUICK,ENCOREFWD,Low
17639,2016,24002,BUICK,ENCORELEATHER,Low
20888,2017,6831,BUICK,ENCOREFWD,Low
15988,2014,37952,BUICK,ENCORELEATHER,Medium
18429,2017,23579,BUICK,ENCOREFWD,Low
13993,2014,64129,BUICK,ENCORECONVENIENCE,Medium
17990,2015,12048,BUICK,ENCOREFWD,Low
17989,2017,29296,BUICK,ENCOREFWD,Medium
17694,2014,26318,BUICK,ENCORELEATHER,Medium
16455,2014,49907,BUICK,ENCORELEATHER,Medium
17990,2015,22845,BUICK,ENCOREFWD,Low
16990,2014,36531,BUICK,ENCOREFWD,Medium
19000,2016,19457,BUICK,ENCOREFWD,Low
16991,2014,27041,BUICK,ENCORELEATHER,Medium
18990,2016,20171,BUICK,ENCOREFWD,Low
16272,2014,31950,BUICK,ENCORELEATHER,Medium
16488,2013,33323,BUICK,ENCORECONVENIENCE,Medium
17991,2015,29229,BUICK,ENCOREAWD,Medium
12750,2013,71112,BUICK,ENCORECONVENIENCE,Medium
15995,2014,31334,BUICK,ENCORECONVENIENCE,Medium
19951,2017,20244,BUICK,ENCOREFWD,Low
14995,2014,49820,BUICK,ENCOREFWD,Medium
15450,2014,48336,BUICK,ENCORECONVENIENCE,Medium
18883,2014,11837,BUICK,ENCORELEATHER,Low
9000,2014,129933,BUICK,ENCORECONVENIENCE,High
17797,2014,11670,BUICK,ENCORECONVENIENCE,Low
20888,2016,4970,BUICK,ENCORESPORT,Low
17764,2014,27113,BUICK,ENCORELEATHER,Medium
12995,2014,70237,BUICK,ENCORECONVENIENCE,Medium
17000,2014,31647,BUICK,ENCORECONVENIENCE,Medium
20877,2016,2367,BUICK,ENCOREFWD,Low
18288,2014,17461,BUICK,ENCORELEATHER,Low
18410,2016,30789,BUICK,ENCOREAWD,Medium
16995,2013,20910,BUICK,ENCOREENCORE,Low
18877,2015,20294,BUICK,ENCORECONVENIENCE,Low
16995,2014,30306,BUICK,ENCOREFWD,Medium
19916,2015,9230,BUICK,ENCORELEATHER,Low
20888,2016,8758,BUICK,ENCORESPORT,Low
17495,2014,25610,BUICK,ENCOREFWD,Medium
13950,2013,53612,BUICK,ENCORECONVENIENCE,Medium
17497,2014,19535,BUICK,ENCORECONVENIENCE,Low
16672,2014,39411,BUICK,ENCOREPREMIUM,Medium
18197,2015,19993,BUICK,ENCOREAWD,Low
17897,2014,15473,BUICK,ENCORECONVENIENCE,Low
15791,2013,42492,BUICK,ENCOREPREMIUM,Medium
8985,2009,29889,BUICK,LACROSSE4DR,Medium
16897,2014,29135,BUICK,ENCOREAWD,Medium
16410,2015,51127,BUICK,ENCOREAWD,Medium
17000,2014,37936,BUICK,ENCORECONVENIENCE,Medium
16628,2014,42043,BUICK,ENCORELEATHER,Medium
6981,2005,38028,BUICK,LACROSSE4DR,Medium
17997,2015,25945,BUICK,ENCOREAWD,Medium
18800,2014,15654,BUICK,ENCORELEATHER,Low
12698,2014,87950,BUICK,ENCORECONVENIENCE,High
16500,2014,44943,BUICK,ENCORELEATHER,Medium
16797,2014,33840,BUICK,ENCORECONVENIENCE,Medium
22327,2017,3506,BUICK,ENCOREFWD,Low
16600,2014,42884,BUICK,ENCORELEATHER,Medium
12998,2013,79620,BUICK,ENCORECONVENIENCE,Medium
16730,2014,31839,BUICK,ENCORECONVENIENCE,Medium
20000,2015,10965,BUICK,ENCORELEATHER,Low
18991,2015,18775,BUICK,ENCORECONVENIENCE,Low
18649,2015,22027,BUICK,ENCOREPREMIUM,Low
18497,2014,17557,BUICK,ENCORELEATHER,Low
15900,2014,44749,BUICK,ENCOREFWD,Medium
15996,2014,53680,BUICK,ENCORELEATHER,Medium
18888,2014,24399,BUICK,ENCOREPREMIUM,Low
13722,2014,91630,BUICK,ENCORECONVENIENCE,High
17997,2014,34985,BUICK,ENCOREPREMIUM,Medium
16990,2014,37496,BUICK,ENCORELEATHER,Medium
20290,2015,12304,BUICK,ENCORELEATHER,Low
21493,2015,7314,BUICK,ENCORELEATHER,Low
20294,2015,18983,BUICK,ENCOREPREMIUM,Low
20488,2015,17883,BUICK,ENCOREPREMIUM,Low
14000,2013,75919,BUICK,ENCORELEATHER,Medium
16995,2014,58048,BUICK,ENCOREPREMIUM,Medium
20197,2015,11010,BUICK,ENCORELEATHER,Low
15499,2013,50455,BUICK,ENCORECONVENIENCE,Medium
21576,2015,4300,BUICK,ENCORECONVENIENCE,Low
18698,2014,24742,BUICK,ENCORECONVENIENCE,Low
18597,2014,22921,BUICK,ENCORECONVENIENCE,Low
18995,2014,28680,BUICK,ENCORELEATHER,Medium
21921,2017,19711,BUICK,ENCOREFWD,Low
16998,2013,44000,BUICK,ENCOREPREMIUM,Medium
17921,2014,42567,BUICK,ENCOREPREMIUM,Medium
7975,2007,61116,BUICK,LACROSSE4DR,Medium
18297,2014,29170,BUICK,ENCORELEATHER,Medium
17800,2014,35282,BUICK,ENCORELEATHER,Medium
19264,2015,36763,BUICK,ENCOREPREMIUM,Medium
14995,2013,74867,BUICK,ENCORELEATHER,Medium
20495,2014,11004,BUICK,ENCORELEATHER,Low
16888,2014,48863,BUICK,ENCORELEATHER,Medium
8888,2009,69907,BUICK,LACROSSE4DR,Medium
18995,2014,42906,BUICK,ENCOREPREMIUM,Medium
19995,2014,18862,BUICK,ENCORELEATHER,Low
9712,2008,44349,BUICK,LACROSSE4DR,Medium
18597,2014,29764,BUICK,ENCORELEATHER,Medium
21588,2015,15653,BUICK,ENCORELEATHER,Low
1950,2005,203854,BUICK,TERRAZA4DR,High
19230,2015,27615,BUICK,ENCORELEATHER,Medium
17547,2013,41639,BUICK,ENCORELEATHER,Medium
18478,2014,32320,BUICK,ENCORELEATHER,Medium
20000,2014,24234,BUICK,ENCOREPREMIUM,Low
17297,2014,47251,BUICK,ENCORELEATHER,Medium
14348,2012,20436,BUICK,LACROSSEFWD,Low
3995,2005,81342,BUICK,LACROSSE4DR,High
21994,2015,8283,BUICK,ENCOREPREMIUM,Low
18991,2013,33340,BUICK,ENCOREPREMIUM,Medium
19980,2014,28767,BUICK,ENCOREPREMIUM,Medium
20197,2014,16422,BUICK,ENCORELEATHER,Low
19598,2014,47228,BUICK,ENCOREPREMIUM,Medium
20497,2015,23521,BUICK,ENCOREPREMIUM,Low
19897,2015,30610,BUICK,ENCOREPREMIUM,Medium
15258,2014,82562,BUICK,ENCORELEATHER,High
21895,2015,16264,BUICK,ENCOREPREMIUM,Low
17928,2015,64811,BUICK,ENCORELEATHER,Medium
17495,2013,50382,BUICK,ENCORELEATHER,Medium
20691,2014,18696,BUICK,ENCOREPREMIUM,Low
15954,2013,20925,BUICK,LACROSSEFWD,Low
4999,2006,85722,BUICK,LACROSSE4DR,High
15000,2014,44980,BUICK,LACROSSEFWD,Medium
13996,2015,78392,BUICK,LACROSSEFWD,Medium
16555,2014,26618,BUICK,LACROSSEFWD,Medium
18987,2015,56439,BUICK,ENCOREPREMIUM,Medium
11500,2012,65657,BUICK,LACROSSEFWD,Medium
12985,2012,63099,BUICK,LACROSSEFWD,Medium
8790,2009,68814,BUICK,LACROSSE4DR,Medium
20097,2015,34809,BUICK,ENCORELEATHER,Medium
19995,2014,39771,BUICK,ENCOREPREMIUM,Medium
24975,2017,12482,BUICK,ENCOREFWD,Low
10999,2011,49076,BUICK,REGAL4DR,Medium
18590,2014,57845,BUICK,ENCOREPREMIUM,Medium
19993,2014,33460,BUICK,ENCORELEATHER,Medium
7288,2007,73220,BUICK,LUCERNE4DR,Medium
23230,2016,4949,BUICK,ENCORELEATHER,Low
9500,2011,103550,BUICK,LACROSSE4DR,High
9988,2013,62093,BUICK,REGALPREMIUM,Medium
15125,2012,37674,BUICK,LACROSSEFWD,Medium
15975,2016,19167,BUICK,VERANO1SD,Low
19497,2014,39410,BUICK,ENCOREPREMIUM,Medium
21000,2014,31113,BUICK,ENCOREPREMIUM,Medium
14995,2012,26627,BUICK,LACROSSEFWD,Medium
16995,2014,30400,BUICK,LACROSSEFWD,Medium
21500,2014,26756,BUICK,ENCOREPREMIUM,Medium
6950,2008,95293,BUICK,LACROSSE4DR,High
6944,2008,111306,BUICK,LACROSSE4DR,High
17991,2015,49173,BUICK,LACROSSEFWD,Medium
12488,2012,68874,BUICK,LACROSSEFWD,Medium
12999,2014,23391,BUICK,VERANOVERANO,Low
10260,2011,63166,BUICK,REGAL4DR,Medium
13998,2014,44571,BUICK,REGALTURBO,Medium
7987,2009,81014,BUICK,LUCERNE4DR,High
17777,2016,42869,BUICK,LACROSSEFWD,Medium
13995,2014,30487,BUICK,REGALTURBO,Medium
8900,2007,57531,BUICK,LUCERNE4DR,Medium
14988,2014,21997,BUICK,VERANOVERANO,Low
18807,2017,25259,BUICK,REGALSPORT,Medium
17900,2017,30282,BUICK,REGALSPORT,Medium
16200,2016,18733,BUICK,REGALTURBO,Low
13895,2014,16407,BUICK,VERANOVERANO,Low
15993,2016,32036,BUICK,REGALTURBO,Medium
8994,2008,61798,BUICK,LUCERNE4DR,Medium
16849,2014,38922,BUICK,LACROSSEFWD,Medium
9987,2012,73659,BUICK,REGALBASE,Medium
13994,2013,67804,BUICK,LACROSSEFWD,Medium
16750,2015,18460,BUICK,REGALTURBO,Low
18400,2017,25620,BUICK,REGALSPORT,Medium
13287,2013,115255,BUICK,ENCORELEATHER,High
13990,2014,17024,BUICK,VERANOCONVENIENCE,Low
12833,2011,59975,BUICK,LACROSSE4DR,Medium
23480,2015,6665,BUICK,ENCOREPREMIUM,Low
4900,2009,107988,BUICK,LUCERNE4DR,High
10500,2013,68302,BUICK,REGALREGAL,Medium
5900,2008,112163,BUICK,LACROSSE4DR,High
13993,2012,74735,BUICK,LACROSSEFWD,Medium
6500,2008,84908,BUICK,LUCERNE4DR,High
2900,2007,135890,BUICK,LACROSSE4DR,High
10995,2010,48378,BUICK,LUCERNE4DR,Medium
15900,2014,15348,BUICK,VERANOVERANO,Low
13000,2011,74545,BUICK,LACROSSE4DR,Medium
19100,2017,20339,BUICK,REGALSPORT,Low
6477,2007,110531,BUICK,LACROSSE4DR,High
15991,2013,42994,BUICK,LACROSSEFWD,Medium
19100,2017,21295,BUICK,REGALSPORT,Low
18400,2017,29830,BUICK,REGALSPORT,Medium
23480,2015,10011,BUICK,ENCOREPREMIUM,Low
19100,2017,22063,BUICK,REGALSPORT,Low
19700,2017,15035,BUICK,REGALSPORT,Low
19100,2017,22503,BUICK,REGALSPORT,Low
14795,2014,12508,BUICK,VERANOCONVENIENCE,Low
16887,2016,31450,BUICK,REGALTURBO,Medium
18900,2014,11397,BUICK,LACROSSEFWD,Low
12995,2011,75702,BUICK,LACROSSE4DR,Medium
11810,2013,99919,BUICK,LACROSSEFWD,High
17168,2014,45033,BUICK,LACROSSEFWD,Medium
6495,2011,104874,BUICK,REGAL4DR,High
15450,2014,27102,BUICK,REGALTURBO,Medium
19100,2017,24667,BUICK,REGALSPORT,Low
6991,2005,90110,BUICK,LACROSSE4DR,High
2000,2005,135250,BUICK,LACROSSE4DR,High
18000,2017,14748,BUICK,REGALSPORT,Low
11575,2010,86377,BUICK,LACROSSE4DR,High
17239,2015,11102,BUICK,REGALPREMIUM,Low
9405,2009,72919,BUICK,LUCERNE4DR,Medium
5990,2007,110031,BUICK,LACROSSE4DR,High
16500,2014,44020,BUICK,LACROSSEFWD,Medium
7632,2011,117451,BUICK,LUCERNE4DR,High
9985,2011,66857,BUICK,REGAL4DR,Medium
10000,2010,102856,BUICK,LACROSSE4DR,High
17725,2014,37832,BUICK,LACROSSEFWD,Medium
14700,2014,33110,BUICK,REGALPREMIUM,Medium
13777,2015,66906,BUICK,REGALPREMIUM,Medium
17900,2017,20755,BUICK,REGALSPORT,Low
9150,2010,105115,BUICK,LACROSSE4DR,High
11900,2012,85242,BUICK,LACROSSEFWD,High
9900,2008,55239,BUICK,LUCERNE4DR,Medium
11996,2010,79978,BUICK,LACROSSE4DR,Medium
10985,2008,62810,BUICK,LACROSSE4DR,Medium
5200,2009,121069,BUICK,LUCERNE4DR,High
7990,2011,93735,BUICK,REGAL4DR,High
17925,2014,14712,BUICK,REGALPREMIUM,Low
18913,2017,24760,BUICK,REGALSPORT,Low
16739,2015,23127,BUICK,REGALPREMIUM,Low
6999,2008,95164,BUICK,LUCERNE4DR,High
16426,2014,37392,BUICK,REGALPREMIUM,Medium
11995,2013,94924,BUICK,LACROSSEFWD,High
12495,2010,67616,BUICK,LACROSSE4DR,Medium
18949,2017,20229,BUICK,REGALSPORT,Low
16975,2013,49797,BUICK,VERANOPREMIUM,Medium
9995,2009,84335,BUICK,LUCERNE4DR,High
20164,2013,24248,BUICK,LACROSSEFWD,Low
8795,2008,92753,BUICK,LACROSSE4DR,High
17300,2014,21612,BUICK,REGALPREMIUM,Low
19944,2015,30275,BUICK,LACROSSEFWD,Medium
19300,2015,42909,BUICK,LACROSSEFWD,Medium
14897,2014,50043,BUICK,REGALTURBO,Medium
17987,2015,54855,BUICK,LACROSSEFWD,Medium
12000,2013,114103,BUICK,LACROSSEFWD,High
10395,2008,77141,BUICK,LACROSSE4DR,Medium
6689,2007,104960,BUICK,LUCERNE4DR,High
10988,2010,87926,BUICK,LACROSSE4DR,High
17488,2014,18977,BUICK,REGALPREMIUM,Low
7995,2010,131578,BUICK,LACROSSE4DR,High
21000,2016,37098,BUICK,LACROSSEFWD,Medium
18596,2014,35986,BUICK,LACROSSEFWD,Medium
16750,2015,40895,BUICK,REGALPREMIUM,Medium
10974,2011,66178,BUICK,REGAL4DR,Medium
4995,2006,164197,BUICK,RENDEZVOUS4DR,High
20717,2016,35378,BUICK,LACROSSEFWD,Medium
18395,2014,44340,BUICK,LACROSSEFWD,Medium
13995,2013,97201,BUICK,LACROSSEFWD,High
4999,2006,107113,BUICK,LUCERNE4DR,High
5995,2008,132784,BUICK,LACROSSE4DR,High
8995,2012,100211,BUICK,REGALPREMIUM,High
18800,2017,21160,BUICK,REGALPREMIUM,Low
19991,2015,38105,BUICK,LACROSSEFWD,Medium
19488,2015,29508,BUICK,REGALPREMIUM,Medium
6995,2011,147338,BUICK,LACROSSE4DR,High
8995,2007,68828,BUICK,LUCERNE4DR,Medium
15500,2014,46939,BUICK,REGALPREMIUM,Medium
20349,2016,43080,BUICK,LACROSSEFWD,Medium
16500,2014,35090,BUICK,REGALPREMIUM,Medium
9990,2011,91573,BUICK,REGAL4DR,High
19991,2015,41426,BUICK,LACROSSEFWD,Medium
19592,2013,25031,BUICK,LACROSSEFWD,Medium
19995,2017,23078,BUICK,REGALSPORT,Low
18697,2014,34724,BUICK,LACROSSEFWD,Medium
12997,2011,56203,BUICK,REGAL4DR,Medium
18989,2016,17303,BUICK,REGALPREMIUM,Low
18980,2017,22111,BUICK,REGALSPORT,Low
19995,2015,41122,BUICK,LACROSSEFWD,Medium
10615,2011,88161,BUICK,REGAL4DR,High
19900,2016,38631,BUICK,LACROSSEFWD,Medium
20494,2016,41751,BUICK,LACROSSEFWD,Medium
9900,2011,85660,BUICK,REGAL4DR,High
8695,2007,97042,BUICK,LACROSSE4DR,High
22980,2015,17491,BUICK,LACROSSEFWD,Low
5795,2005,115143,BUICK,LACROSSE4DR,High
18988,2016,10038,BUICK,VERANOLEATHER,Low
7995,2007,106371,BUICK,LACROSSE4DR,High
22500,2016,32674,BUICK,LACROSSEFWD,Medium
20995,2017,12229,BUICK,REGALSPORT,Low
18980,2017,25387,BUICK,REGALSPORT,Medium
16990,2014,78625,BUICK,LACROSSEFWD,Medium
21422,2015,20830,BUICK,LACROSSEFWD,Low
11362,2012,89092,BUICK,REGALTURBO,High
9995,2007,83804,BUICK,LACROSSE4DR,High
18500,2016,37454,BUICK,REGALPREMIUM,Medium
18730,2017,29719,BUICK,REGALSPORT,Medium
6999,2005,103066,BUICK,LACROSSE4DR,High
20477,2016,34113,BUICK,LACROSSEFWD,Medium
4990,2004,156672,BUICK,RENDEZVOUS4DR,High
9399,2011,98316,BUICK,REGAL4DR,High
15495,2014,94392,BUICK,LACROSSEFWD,High
7999,2010,135000,BUICK,LACROSSE4DR,High
